debate_media,coverage_media,debate_start_second,coverage_start_second,duration,match_url,transcript
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,MSNBCW_20160927_030000_Live_Post_Debate,3542.4,3113.2,7.7,https://archive.org/details/MSNBCW_20160927_030000_Live_Post_Debate#start/3113.2/end/3120.9,"DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR PREPARING FOR THIS DEBATE."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_090000_Channel_3_News_Sunrise,1768.1,236.3,2.6,https://archive.org/details/WKYC_20160927_090000_Channel_3_News_Sunrise#start/236.3/end/238.9,">> HOW MUCH, HOW MUCH? LESTER, HOW MUCH?"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_090000_Channel_3_News_Sunrise,1821.1,228.8,3.4,https://archive.org/details/WKYC_20160927_090000_Channel_3_News_Sunrise#start/228.8/end/232.2,"TOP. >> MR. TRUMP --"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_090000_Channel_3_News_Sunrise,2014.3,243.2,2.8,https://archive.org/details/WKYC_20160927_090000_Channel_3_News_Sunrise#start/243.2/end/246,"RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_090000_Channel_3_News_Sunrise,2444.2,253.5,7.7,https://archive.org/details/WKYC_20160927_090000_Channel_3_News_Sunrise#start/253.5/end/261.2,"UNSATISFIED WITH HIS WORK WHICH OUR COUNTRY SHOULD DO, TOO. >> THE THOUSANDS OF PEOPLE THAT YOU HAVE STIFFED OVER THE COURSE OF YOUR"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_093000_Todays_TMJ4_News_Live_at_Daybreak_Extra_Early_Edition,1768.1,138,3.1,https://archive.org/details/WTMJ_20160927_093000_Todays_TMJ4_News_Live_at_Daybreak_Extra_Early_Edition#start/138/end/141.1,">> HOW MUCH, HOW MUCH? LESTER, HOW MUCH? >> IT S AS I SAID,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_093000_Todays_TMJ4_News_Live_at_Daybreak_Extra_Early_Edition,2014.2,145.1,3,https://archive.org/details/WTMJ_20160927_093000_Todays_TMJ4_News_Live_at_Daybreak_Extra_Early_Edition#start/145.1/end/148.1,"RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_093000_Todays_TMJ4_News_Live_at_Daybreak_Extra_Early_Edition,2444.2,155.4,6.9,https://archive.org/details/WTMJ_20160927_093000_Todays_TMJ4_News_Live_at_Daybreak_Extra_Early_Edition#start/155.4/end/162.3,"UNSATISFIED WITH HIS WORK WHICH OUR COUNTRY SHOULD DO, TOO. >> THE THOUSANDS OF PEOPLE THAT YOU HAVE STIFFED OVER THE COURSE OF YOUR"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_093000_Todays_TMJ4_News_Live_at_Daybreak_Extra_Early_Edition,5773.2,181.9,3.7,https://archive.org/details/WTMJ_20160927_093000_Todays_TMJ4_News_Live_at_Daybreak_Extra_Early_Edition#start/181.9/end/185.6,"IT SAID, SOMEBODY WHO'S BEEN VERY VICIOUS TO ME, ROSIE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WRAL_20160927_090000_WRAL_News__5AM,1768.2,244.2,2.5,https://archive.org/details/WRAL_20160927_090000_WRAL_News__5AM#start/244.2/end/246.7,">> HOW MUCH, HOW MUCH? LESTER, HOW MUCH?"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WRAL_20160927_090000_WRAL_News__5AM,2014.3,251.1,3.6,https://archive.org/details/WRAL_20160927_090000_WRAL_News__5AM#start/251.1/end/254.7,"RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WRAL_20160927_090000_WRAL_News__5AM,2444.9,262.2,6.3,https://archive.org/details/WRAL_20160927_090000_WRAL_News__5AM#start/262.2/end/268.5,"UNSATISFIED WITH HIS WORK WHICH OUR COUNTRY SHOULD DO, TOO. >> THE THOUSANDS OF PEOPLE THAT YOU HAVE STIFFED OVER THE COURSE OF YOUR"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WRAL_20160927_090000_WRAL_News__5AM,2550.8,270.3,2,https://archive.org/details/WRAL_20160927_090000_WRAL_News__5AM#start/270.3/end/272.3,"NOW, IF YOU WANT TO CHANGE THE LAWS, YOU'VE BEEN THERE A"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WRAL_20160927_090000_WRAL_News__5AM,3629.1,278.3,2,https://archive.org/details/WRAL_20160927_090000_WRAL_News__5AM#start/278.3/end/280.3,"SO I'M SATISFIED WITH"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WRAL_20160927_090000_WRAL_News__5AM,5271.2,2072.5,12,https://archive.org/details/WRAL_20160927_090000_WRAL_News__5AM#start/2072.5/end/2084.5,"FATHER, YOUR GRANDFATHER COULD BE FLYING THEM. WE ARE NOT -- WE ARE NOT KEEPING UP WITH OTHER COUNTRIES. I WOULD LIKE EVERYBODY TO END IT, JUST GET RID OF IT, BUT I WOULD CERTAINLY NOT DO FIRST STRIKE."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WRAL_20160927_090000_WRAL_News__5AM,5642.4,2108.4,16,https://archive.org/details/WRAL_20160927_090000_WRAL_News__5AM#start/2108.4/end/2124.4,"RESPOND. >> WELL, AS SOON AS HE TRAVELS TO 112 COUNTRIES AND NEGOTIATES A PEACE DEAL, A CEASE-FIRE, A RELEASE OF DISSIDENTS, AN OPENING OF NEW OPPORTUNITIES IN"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WRAL_20160927_090000_WRAL_News__5AM,5773.5,288.3,2.7,https://archive.org/details/WRAL_20160927_090000_WRAL_News__5AM#start/288.3/end/291,"IT SAID, SOMEBODY WHO'S BEEN VERY VICIOUS TO ME, ROSIE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFTS_20160927_093000_Action_News_at_530AM,1913.6,157,7.2,https://archive.org/details/WFTS_20160927_093000_Action_News_at_530AM#start/157/end/164.2,"AUDIT. IT WILL BE RELEASED. AS SOON AS THE AUDIT IS FINISHED, IT WILL BE RELEASED. YOU WILL LEARN MORE ABOUT DONALD TRUMP BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFTS_20160927_093000_Action_News_at_530AM,2108.7,201.5,16.5,https://archive.org/details/WFTS_20160927_093000_Action_News_at_530AM#start/201.5/end/218,"WALL STREET AND FOREIGN BANKS. OR MAYBE HE DOESN'T WANT THE AMERICAN PEOPLE, ALL OF YOU WATCHING TONIGHT, TO KNOW THAT HE'S PAID NOTHING IN FEDERAL TAXES BECAUSE THE ONLY YEARS THAT ANYBODY'S EVER SEEN WERE A COUPLE OF YEARS WHEN HE HAD TO TURN THEM OVER TO STATE AUTHORITIES WHEN HE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFTS_20160927_093000_Action_News_at_530AM,4486.8,1732.4,2.9,https://archive.org/details/WFTS_20160927_093000_Action_News_at_530AM#start/1732.4/end/1735.3,"AND REALLY WORKING HARD."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,1977.7,10439.4,70.8,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/10439.4/end/10510.2,"YOU'RE PERFECTLY FREE TO RELEASE YOUR TAXES DURING AN AUDIT. SO THE QUESTION, DOES THE PUBLIC'S RIGHT TO KNOW OUTWEIGH YOUR PERSONAL -- >> WELL, I TOLD YOU, I WILL RELEASE THEM AS SOON AS THE AUDIT -- LOOK, I'VE BEEN UNDER AUDIT ALMOST FOR 15 YEARS. I KNOW A LOT OF WEALTHY PEOPLE THAT HAVE NEVER BEEN AUDITED. I SAID, DO YOU GET AUDITED? I GET AUDITED ALMOST EVERY YEAR. AND IN A WAY, I SHOULD BE COMPLAINING. I'M NOT EVEN COMPLAINING. I DON'T MIND IT. IT'S ALMOST BECOME A WAY OF LIFE. I GET AUDITED BY THE IRS. OTHER PEOPLE DON'T. I WILL SAY THIS. WE HAVE A SITUATION IN THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES. WHEN SHE RELEASES HER HAVE BEEN DELETED. AS SOON AS SHE RELEASES THEM, I WILL RELEASE -- I WILL RELEASE MY TAX RETURNS AND THAT'S AGAINST, MY LAWYERS THEY SAY DON'T DO IT. I WILL TELL YOU THIS. IN FACT, WATCHING SHOWS, READING THE PAPERS, ALMOST EVERY LAWYER SAYS YOU DON'T RELEASE YOUR RETURNS UNTIL THE AUDIT'S COMPLETE. WHEN THE AUDIT'S COMPLETE, I'LL DO IT BUT I WOULD GO AGAINST THEM IF SHE RELEASES HER E-MAILS >> SO IT'S NEGOTIABLE?"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,2064.3,8713.4,58.8,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/8713.4/end/8772.2,"FOR 40 YEARS, EVERYONE RUNNING FOR PRESIDENT HAS RELEASED THEIR TAX RETURNS. YOU CAN GO AND SEE NEARLY, I THINK, 39, RETURNS, BUT EVERYONE HAS DONE IT. WE KNOW THE IRS HAS MADE CLEAR THERE IS NO PROHIBITION ON RELEASING IT WHEN YOU'RE UNDER AUDIT. SO YOU'VE GOT TO ASK YOURSELF, WHY WON'T HE RELEASE HIS TAX RETURNS? AND I THINK THERE MAY BE A COUPLE OF REASONS. FIRST, MAYBE HE'S NOT AS RICH AS HE SAYS HE IS. SECOND, MAYBE HE'S NOT AS CHARITABLE AS HE CLAIMS TO BE. THIRD, WE DON'T KNOW ALL OF HIS BUSINESS DEALINGS, BUT WE HAVE BEEN TOLD THROUGH INVESTIGATIVE REPORTING THAT HE OWES ABOUT $650 MILLION TO WALL STREET AND FOREIGN BANKS. OR MAYBE HE DOESN'T WANT THE AMERICAN PEOPLE, ALL OF YOU WATCHING TONIGHT, TO KNOW THAT HE'S PAID NOTHING IN FEDERAL TAXES BECAUSE THE ONLY YEARS THAT ANYBODY'S EVER SEEN WERE A COUPLE OF YEARS WHEN HE HAD TO TURN THEM"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,2064.6,10513.9,55.7,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/10513.9/end/10569.6,"FOR 40 YEARS, EVERYONE RUNNING FOR PRESIDENT HAS RELEASED THEIR TAX RETURNS. YOU CAN GO AND SEE NEARLY, I THINK, 39, RETURNS, BUT EVERYONE HAS DONE IT. WE KNOW THE IRS HAS MADE CLEAR THERE IS NO PROHIBITION ON RELEASING IT WHEN YOU'RE UNDER AUDIT. SO YOU'VE GOT TO ASK YOURSELF, WHY WON'T HE RELEASE HIS TAX RETURNS? AND I THINK THERE MAY BE A COUPLE OF REASONS. FIRST, MAYBE HE'S NOT AS RICH AS HE SAYS HE IS. SECOND, MAYBE HE'S NOT AS CHARITABLE AS HE CLAIMS TO BE. THIRD, WE DON'T KNOW ALL OF HIS BUSINESS DEALINGS, BUT WE HAVE BEEN TOLD THROUGH INVESTIGATIVE REPORTING THAT HE OWES ABOUT $650 MILLION TO WALL STREET AND FOREIGN BANKS. OR MAYBE HE DOESN'T WANT THE AMERICAN PEOPLE, ALL OF YOU WATCHING TONIGHT, TO KNOW THAT HE'S PAID NOTHING IN FEDERAL TAXES BECAUSE THE ONLY YEARS THAT ANYBODY'S"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,2178.6,8778.2,36.9,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/8778.2/end/8815.1,"HIDING. ANDGUESSING AT WHAT IT MIGHT BE THAT HE'S HIDING BUT I THINK THE QUESTION IS WERE HE EVER TO GET NEAR THE WHITE HOUSE, WHAT WOULD BE THOSE CONFLICTS? WHO DOES HE OWE MONEY TO? WELL, HE OWES YOU THE ANSWERS TO THAT. AND HE SHOULD PROVIDE THEM. >> HE ALSO -- HE ALSO RAISED THE ISSUE OF YOUR E-MAILS. YOU WANT TO RESPOND TO THAT? >> I DO. YOU KNOW, I MADE A MISTAKE USING A PRIVATE E-MAIL. >> THAT'S FOR SURE. >> AND IF I HAD TO DO IT OVER AGAIN, I WOULD OBVIOUSLY DO IT DIFFERENTLY, BUT I'M NOT GOING TO MAKE ANY EXCUSES. IT WAS A MISTAKE AND I TAKE RESPONSIBILITY FOR THAT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,2189,10588.9,38,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/10588.9/end/10626.9,"TO? WELL, HE OWES YOU THE ANSWERS TO THAT. AND HE SHOULD PROVIDE THEM. >> HE ALSO -- HE ALSO RAISED THE ISSUE OF YOUR E-MAILS. YOU WANT TO RESPOND TO THAT? >> I DO. YOU KNOW, I MADE A MISTAKE USING A PRIVATE E-MAIL. >> THAT'S FOR SURE. >> AND IF I HAD TO DO IT OVER AGAIN, I WOULD OBVIOUSLY DO IT DIFFERENTLY, BUT I'M NOT GOING TO MAKE ANY EXCUSES. IT WAS A MISTAKE AND I TAKE RESPONSIBILITY FOR THAT. >> MR. TRUMP? >> THAT WAS MORE THAN A MISTAKE. THAT WAS DONE PURPOSELY. OKAY? THAT WAS NOT A MISTAKE. THAT WAS DONE PURPOSELY. WHEN YOU HAVE YOUR STAFF TAKING THE 5th AMENDMENT, TAKING THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,3484.6,10639,65.1,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/10639/end/10704.1,"RESPOND. >> PLEASE RESPOND THEN I HAVE A FOLLOW-UP QUESTION. >> LOOK, THE AFRICAN-AMERICAN COMMUNITY HAS BEEN LET DOWN BY OUR POLITICIANS. THEY TALK GOOD AROUND ELECTION TIME LIKE RIGHT NOW, AND AFTER THE ELECTION, THEY SAY, SEE YOU LATER, I'LL SEE YOU IN FOUR YEARS. THE AFRICAN-AMERICAN COMMUNITY -- LOOK, THE COMMUNITY WITHIN THE INNER CITIES HAS BEEN SO BADLY TREATED. THEY'VE BEEN ABUSED AND USED IN ORDER TO GET VOTES BY DEMOCRAT POLITICIANS BECAUSE THAT'S WHAT IT IS. THEY CONTROL THESE COMMUNITIES FOR UP TO >> MR. TRUMP -- >> UNBROKEN. AND I WILL TELL YOU, YOU LOOK AT THE INNER CITIES AND I JUST LEFT DETROIT AND I JUST LEFT PHILADELPHIA AND I JUST -- YOU KNOW, YOU'VE SEEN ME. I'VE BEEN ALL OVER THE PLACE. YOU DECIDED TO STAY HOME AND THAT'S OKAY. BUT I WILL TELL YOU, I'VE BEEN ALL OVER AND I'VE MET SOME OF THE GREATEST PEOPLE I'LL EVER MEET WITHIN THESE COMMUNITIES. AND THEY ARE VERY, VERY UPSET WITH WHAT THEIR POLITICIANS HAVE TOLD THEM AND WHAT THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR PREPARING FOR THIS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,3647.2,8910.7,46.4,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/8910.7/end/8957.1,"THAT'S THE POINT. I WANT TO GET THE ANSWER HERE. THE BIRTH CERTIFICATE WAS PRODUCED IN 2011. YOU CONTINUED TO TELL THE STORY AND QUESTION THE PRESIDENT'S LEGITIMACY IN 2012, RECENTLY AS JANUARY. THE QUESTION IS WHAT CHANGED YOUR MIND? >> WELL, NOBODY WAS PRESSING IT. NOBODY WAS CARING MUCH ABOUT IT. I FIGURED YOU'D ASK THE QUESTION TONIGHT, OF COURSE. BUT NOBODY WAS CARING MUCH ABOUT IT. BUT I WAS THE ONE THAT GOT HIM TO PRODUCE THE BIRTH CERTIFICATE AND I THINK I DID A GOOD JOB. SECRETARY CLINTON ALSO FOUGHT IT, YOU KNOW, EVERYBODY IN THE MAINSTREAM IS GOING TO SAY THAT'S NOT TRUE. SYDNEY BLUMENTHAL SENT THE REPORTER -- TAKE A LOOK AT CNN LAST WEEK, THE INTERVIEW WITH YOUR FORMER CAMPAIGN"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,3656.5,10720.4,36.4,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/10720.4/end/10756.8,"THE PRESIDENT'S LEGITIMACY IN 2012, RECENTLY AS JANUARY. THE QUESTION IS WHAT CHANGED YOUR MIND? >> WELL, NOBODY WAS PRESSING IT. NOBODY WAS CARING MUCH ABOUT IT. I FIGURED YOU'D ASK THE QUESTION TONIGHT, OF COURSE. BUT NOBODY WAS CARING MUCH ABOUT IT. BUT I WAS THE ONE THAT GOT HIM TO PRODUCE THE BIRTH CERTIFICATE AND I THINK I DID A GOOD JOB. SECRETARY CLINTON ALSO FOUGHT IT, YOU KNOW, EVERYBODY IN THE MAINSTREAM IS GOING TO SAY THAT'S NOT TRUE. SYDNEY BLUMENTHAL SENT THE REPORTER -- TAKE A LOOK AT CNN LAST WEEK, THE INTERVIEW WITH"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,3727.7,8959,58.1,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/8959/end/9017.1,"REALLY WANTED ME TO COME TO THAT CONCLUSION AND I THINK I DID A GREAT JOB AND A GREAT SERVICE NOT ONLY FOR THE COUNTRY, BUT EVEN FOR THE PRESIDENT IN GETTING HIM TO PRODUCE HIS BIRTH CERTIFICATE. >> SECRETARY CLINTON. >> WELL, JUST LISTEN TO WHAT YOU HEARD. AND CLEARLY AS DONALD JUST ADMITTED, HE KNEW HE WAS GOING TO STAND ON THIS DEBATE STAGE AND LESTER HOLT WAS GOING TO BE ASKING US QUESTIONS, SO HE TRIED TO PUT THE WHOLE RACIST BIRTHER LIE TO BED. IT CAN'T BE DISMISSED THAT EASILY. HE HAS REALLY STARTED HIS POLITICAL ACTIVITY BASED ON THIS RACIST LIE THAT OUR FIRST BLACK PRESIDENT WAS NOT AN AMERICAN CITIZEN. THERE WAS ABSOLUTELY NO EVIDENCE FOR IT, BUT HE PERSISTED. HE PERSISTED YEAR AFTER YEAR BECAUSE SOME OF HIS SUPPORTERS, PEOPLE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,3728.1,10759.9,34.8,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/10759.9/end/10794.7,"COME TO THAT CONCLUSION AND I THINK I DID A GREAT JOB AND A GREAT SERVICE NOT ONLY FOR THE COUNTRY, BUT EVEN FOR THE PRESIDENT IN GETTING HIM TO PRODUCE HIS BIRTH CERTIFICATE. >> SECRETARY CLINTON. >> WELL, JUST LISTEN TO WHAT YOU HEARD. AND CLEARLY AS DONALD JUST ADMITTED, HE KNEW HE WAS GOING TO STAND ON THIS DEBATE STAGE AND LESTER HOLT WAS GOING TO BE ASKING US QUESTIONS, SO HE TRIED TO PUT THE WHOLE RACIST BIRTHER LIE TO BED."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,3773.2,10804.8,12.3,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/10804.8/end/10817.1,"NOT AN AMERICAN CITIZEN. THERE WAS ABSOLUTELY NO EVIDENCE FOR IT, BUT HE PERSISTED. HE PERSISTED YEAR AFTER YEAR BECAUSE SOME OF HIS SUPPORTERS, PEOPLE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,3861.9,10820.6,28.1,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/10820.6/end/10848.7,"TO BRING HIM DOWN. >> MR. TRUMP, YOU CAN RESPOND THEN WE'RE GOING TO MOVE TO THE NEXT SEGMENT. >> I WOULD LOVE TO RESPOND. FIRST OF ALL I GOT TO WATCH IN PREPARING FOR THIS SOME OF YOUR DEBATE AGAINST BARACK OBAMA. YOU TREATED HIM WITH TERRIBLE DISRESPECT AND I WATCHED THE WAY YOU TALK NOW ABOUT HOW LOVELY EVERYTHING IS AND HOW WONDERFUL YOU ARE. DOESN'T WORK THAT WAY. YOU WERE AFTER HIM. YOU WERE TRYING TO -- YOU EVEN SENT OUT, YOUR CAMPAIGN SENT OUT PICTURES OF HIM IN A CERTAIN GARB. VERY FAMOUS PICTURES. I DON'T THINK YOU CAN DENY THAT. BUT JUST LAST WEEK YOUR CAMPAIGN MANAGER"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,5637.4,11047.9,88.4,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/11047.9/end/11136.3,"AND I DON'T BELIEVE THAT HILLARY HAS THE STAMINA. >> LET'S LET HER RESPOND. >> WELL, AS SOON AS HE TRAVELS TO 112 COUNTRIES AND NEGOTIATES A PEACE DEAL, A CEASE-FIRE, A RELEASE OF DISSIDENTS, AN OPENING OF NEW OPPORTUNITIES IN NATIONS AROUND THE WORLD, OR EVEN SPENDS FRONT OF A CONGRESSIONAL COMMITTEE, HE CAN TALK TO ME ABOUT STAMINA. >> THE WORLD -- LET ME TELL YOU. LET ME TELL YOU. HILLARY HAS EXPERIENCE BUT IT'S BAD EXPERIENCE. WE HAVE MADE SO MANY BAD DEALS DURING THE LAST -- SO SHE'S GOT EXPERIENCE THAT I AGREE, BUT IT'S BAD, BAD EXPERIENCE. WHETHER IT'S THE IRAN DEAL THAT YOU'RE SO IN LOVE WITH WHERE WE GAVE THEM $150 BILLION BACK. WHETHER IT'S THE IRAN DEAL, WHETHER IT'S ANYTHING YOU -- YOU ALMOST CAN'T NAME A GOOD DEAL. I AGREE, SHE'S GOT EXPERIENCE, BUT IT'S BAD EXPERIENCE. AND THIS COUNTRY CAN'T AFFORD TO HAVE ANOTHER FOUR YEARS OF THAT KIND OF EXPERIENCE. >> WE ARE AT THE -- WE'RE AT THE FINAL QUESTION -- >> WELL, ONE THING -- >> VERY QUICKLY BECAUSE WE'RE AT THE FINAL QUESTION. >> HE TRIED TO SWITCH FROM LOOKS TO STAMINA, BUT THIS IS A MAN WHO HAS CALLED WOMEN PIGS, SLOBS, AND DOGS AND SOMEONE WHO HAS SAID PREGNANCY IS AN INCONVENIENCE TO"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,5762.1,11141.3,13.9,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/11141.3/end/11155.2,"VOTE THIS NOVEMBER. >> OKAY. GOOD. LET ME JUST TELL YOU -- >> MR. TRUMP, TEN SECONDS THEN WE'LL HAVE THE FINAL QUESTION. >> YOU KNOW, HILLARY IS HITTING ME WITH TREMENDOUS COMMERCIALS. SOME OF IT'S SAID IN ENTERTAINMENT, SOME OF IT SAID, SOMEBODY WHO'S BEEN VERY VICIOUS TO ME, ROSIE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KGAN_20160927_060700_CBS_Overnight_News,5788.2,11167.3,38.5,https://archive.org/details/KGAN_20160927_060700_CBS_Overnight_News#start/11167.3/end/11205.8,">> PLEASE, VERY QUICK. >> -- EXTREMELY ROUGH TO HILLARY, TO HER FAMILY AND I SAID TO MYSELF, I CAN'T DO IT. I JUST CAN'T DO IT. IT'S INAPPROPRIATE. IT'S NOT NICE. BUT SHE SPENT HUNDREDS OF MILLIONS OF DOLLARS ON NEGATIVE ADS ON ME. MANY OF WHICH ARE ABSOLUTELY UNTRUE, THEY'RE UNTRUE AND MISREPRESENTATIONS. I WILL FELL YOU THIS, LESTER. IT'S NOT NICE AND I DON'T -- I DON'T DESERVE THAT BUT IT'S CERTAINLY NOT A NICE THING THAT SHE'S DONE. IT'S HUNDREDS OF MILLIONS OF ADS AND THE ONLY GRATIFYING THING IS I SAW THE POLLS COME IN TODAY AND WITH ALL OF THAT"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WOIO_20160927_060700_CBS_Overnight_News,1974.1,5028.4,74.5,https://archive.org/details/WOIO_20160927_060700_CBS_Overnight_News#start/5028.4/end/5102.9,"DEALS. >> THE IRS SAYS AN AUDIT OF YOUR TAXES -- YOU'RE PERFECTLY FREE TO RELEASE YOUR TAXES DURING AN AUDIT. SO THE QUESTION, DOES THE PUBLIC'S RIGHT TO KNOW OUTWEIGH YOUR PERSONAL -- >> WELL, I TOLD YOU, I WILL RELEASE THEM AS SOON AS THE AUDIT -- LOOK, I'VE BEEN UNDER AUDIT ALMOST FOR 15 YEARS. I KNOW A LOT OF WEALTHY PEOPLE THAT HAVE NEVER BEEN AUDITED. I SAID, DO YOU GET AUDITED? I GET AUDITED ALMOST EVERY YEAR. AND IN A WAY, I SHOULD BE COMPLAINING. I'M NOT EVEN COMPLAINING. I DON'T MIND IT. IT'S ALMOST BECOME A WAY OF LIFE. I GET AUDITED BY THE IRS. OTHER PEOPLE DON'T. I WILL SAY THIS. WE HAVE A SITUATION IN THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES. WHEN SHE RELEASES HER HAVE BEEN DELETED. AS SOON AS SHE RELEASES THEM, I WILL RELEASE -- I WILL RELEASE MY TAX RETURNS AND THAT'S AGAINST, MY LAWYERS THEY SAY DON'T DO IT. I WILL TELL YOU THIS. IN FACT, WATCHING SHOWS, READING THE PAPERS, ALMOST EVERY LAWYER SAYS YOU DON'T RELEASE YOUR RETURNS UNTIL THE AUDIT'S COMPLETE. WHEN THE AUDIT'S COMPLETE, I'LL DO IT BUT I WOULD GO AGAINST THEM IF SHE RELEASES HER E-MAILS >> SO IT'S NEGOTIABLE?"
